Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
94.0,Anthony Black,22.0,ORL,PG,61.0,40.0,30.4,5.5,12.2,0.45,1.6,4.7,0.338,3.9,7.5,0.52,0.515,2.7,3.6,0.73,0.7,3.1,3.8,3.8,1.4,0.7,2.1,2.6,15.3,
95.0,Onyeka Okongwu,25.0,ATL,C,72.0,61.0,31.1,5.6,11.7,0.479,2.0,5.3,0.377,3.6,6.5,0.562,0.564,2.1,2.8,0.758,1.9,5.8,7.7,3.2,1.1,1.1,1.8,3.3,15.3,
96.0,Nikola Vučević,35.0,2TM,C,62.0,49.0,28.6,6.2,12.7,0.49,1.5,4.2,0.363,4.7,8.4,0.554,0.551,1.2,1.5,0.835,2.0,6.5,8.5,3.3,0.6,0.6,1.3,2.0,15.2,
96.0,Nikola Vučević,35.0,CHI,C,48.0,48.0,30.8,6.9,13.8,0.505,1.7,4.5,0.376,5.2,9.2,0.568,0.567,1.3,1.5,0.838,2.1,6.9,9.0,3.8,0.7,0.6,1.4,2.0,16.9,
96.0,Nikola Vučević,35.0,BOS,C,14.0,1.0,21.1,3.7,8.9,0.416,0.9,3.1,0.295,2.8,5.8,0.481,0.468,1.0,1.2,0.824,1.6,5.3,6.9,1.8,0.5,0.6,1.0,1.9,9.4,
97.0,Naji Marshall,28.0,DAL,SF,74.0,47.0,29.5,5.7,11.1,0.51,0.8,2.9,0.291,4.8,8.2,0.587,0.548,3.1,4.1,0.76,0.9,3.8,4.7,3.3,1.1,0.1,1.6,1.9,15.2,
98.0,Russell Westbrook,37.0,SAC,SF,64.0,58.0,29.0,5.6,13.1,0.427,2.0,5.9,0.338,3.6,7.2,0.5,0.503,2.0,2.9,0.694,1.3,4.2,5.4,6.7,1.3,0.2,3.3,2.3,15.2,
99.0,Jaime Jaquez Jr.,24.0,MIA,SF,72.0,1.0,28.3,6.1,12.2,0.498,0.7,2.4,0.298,5.3,9.8,0.547,0.527,2.3,3.0,0.771,1.3,3.8,5.1,4.7,0.7,0.3,2.0,1.8,15.1,
100.0,Brice Sensabaugh,22.0,UTA,SF,74.0,22.0,23.6,5.3,11.4,0.46,2.1,5.9,0.366,3.1,5.6,0.559,0.554,2.2,2.6,0.831,0.8,2.3,3.1,1.9,0.7,0.2,1.6,1.9,14.9,
101.0,Ayo Dosunmu,26.0,2TM,SG,68.0,19.0,27.3,5.6,10.8,0.516,1.8,4.1,0.439,3.8,6.8,0.562,0.598,1.8,2.1,0.874,0.7,2.8,3.5,3.6,0.9,0.3,1.4,1.9,14.8,
101.0,Ayo Dosunmu,26.0,CHI,SG,45.0,10.0,26.4,5.6,10.8,0.514,1.9,4.3,0.451,3.6,6.5,0.556,0.604,2.0,2.3,0.857,0.7,2.3,3.0,3.6,0.8,0.3,1.4,1.7,15.0,
101.0,Ayo Dosunmu,26.0,MIN,SG,23.0,9.0,29.0,5.7,10.9,0.518,1.5,3.7,0.412,4.1,7.2,0.572,0.588,1.5,1.7,0.921,0.6,3.8,4.4,3.5,1.0,0.3,1.5,2.2,14.3,
102.0,Kyshawn George,22.0,WAS,SF,48.0,48.0,29.0,5.3,12.0,0.438,2.1,5.4,0.381,3.2,6.6,0.486,0.524,2.2,2.7,0.802,0.9,4.2,5.1,4.5,1.0,0.9,2.6,3.5,14.8,
103.0,Jaden McDaniels,25.0,MIN,PF,71.0,71.0,31.9,5.6,10.9,0.518,1.4,3.4,0.421,4.2,7.5,0.562,0.584,2.1,2.5,0.839,1.0,3.2,4.2,2.7,1.1,1.0,1.8,3.4,14.8,
104.0,Mikal Bridges,29.0,NYK,SF,79.0,79.0,33.3,5.9,12.0,0.488,1.9,5.2,0.369,3.9,6.8,0.579,0.568,1.0,1.2,0.825,1.0,2.9,3.9,3.7,1.3,0.8,1.0,2.0,14.7,
105.0,Dariq Whitehead,21.0,MEM,SF,3.0,0.0,30.7,5.3,14.7,0.364,3.3,9.7,0.345,2.0,5.0,0.4,0.477,0.7,1.0,0.667,0.0,3.3,3.3,1.7,1.3,0.0,2.3,2.0,14.7,
106.0,Peyton Watson,23.0,DEN,SF,54.0,40.0,29.6,5.3,10.8,0.491,1.5,3.6,0.411,3.8,7.1,0.531,0.56,2.6,3.5,0.73,0.9,4.0,4.9,2.1,0.9,1.1,1.7,2.5,14.6,
107.0,Walker Kessler,24.0,UTA,C,5.0,5.0,30.8,5.2,7.4,0.703,1.2,1.6,0.75,4.0,5.8,0.69,0.784,2.8,4.0,0.7,4.6,6.2,10.8,3.0,1.4,1.8,3.2,4.4,14.4,
108.0,Anfernee Simons,26.0,2TM,SG,55.0,5.0,24.9,5.2,11.8,0.44,2.7,6.9,0.385,2.5,4.9,0.517,0.552,1.3,1.4,0.896,0.6,1.9,2.5,2.4,0.5,0.1,1.2,1.7,14.3,
108.0,Anfernee Simons,26.0,BOS,SG,49.0,0.0,24.5,5.1,11.6,0.44,2.7,6.7,0.395,2.4,4.9,0.502,0.555,1.3,1.5,0.889,0.5,1.9,2.4,2.4,0.6,0.1,1.1,1.7,14.2,
108.0,Anfernee Simons,26.0,CHI,SG,6.0,5.0,28.3,5.8,13.3,0.438,2.7,8.3,0.32,3.2,5.0,0.633,0.538,0.8,0.8,1.0,0.8,2.0,2.8,3.0,0.0,0.3,2.2,2.0,15.2,
109.0,Scoot Henderson,21.0,POR,PG,27.0,7.0,24.1,4.7,11.3,0.418,1.9,5.3,0.357,2.8,6.0,0.472,0.502,2.9,3.4,0.839,0.6,2.1,2.7,3.8,0.7,0.3,2.5,2.9,14.2,
110.0,P.J. Washington,27.0,DAL,PF,56.0,53.0,31.0,5.3,11.8,0.45,1.4,4.2,0.325,3.9,7.6,0.519,0.508,2.2,3.3,0.687,1.5,5.5,7.0,1.8,1.0,1.1,1.7,2.1,14.2,
111.0,Ivica Zubac,28.0,2TM,C,48.0,47.0,30.1,6.0,10.0,0.598,0.0,0.0,,6.0,10.0,0.598,0.598,2.1,3.0,0.711,3.4,7.2,10.6,2.2,0.4,0.8,1.8,2.3,14.1,
111.0,Ivica Zubac,28.0,LAC,C,43.0,42.0,30.9,6.1,10.0,0.613,0.0,0.0,,6.1,10.0,0.613,0.613,2.2,3.1,0.705,3.4,7.6,11.0,2.2,0.4,0.8,1.9,2.4,14.4,
111.0,Ivica Zubac,28.0,IND,C,5.0,5.0,23.6,5.0,10.6,0.472,0.0,0.0,,5.0,10.6,0.472,0.472,1.6,2.0,0.8,2.8,4.4,7.2,1.8,0.4,0.8,0.8,1.6,11.6,
112.0,Kelly Oubre Jr.,30.0,PHI,SF,47.0,38.0,31.8,5.0,10.9,0.463,1.8,4.9,0.364,3.3,6.0,0.543,0.544,2.3,3.0,0.761,1.0,4.0,5.0,1.6,1.2,0.5,1.4,2.5,14.1,
113.0,Santi Aldama,25.0,MEM,PF,43.0,11.0,27.9,5.3,11.1,0.479,1.6,4.7,0.35,3.7,6.4,0.572,0.553,1.8,2.7,0.667,1.6,5.1,6.7,2.9,0.9,0.7,1.3,1.6,14.0,
114.0,Keegan Murray,25.0,SAC,PF,23.0,22.0,34.5,5.5,13.0,0.42,1.3,4.9,0.277,4.1,8.2,0.505,0.472,1.7,2.1,0.776,1.4,4.3,5.7,1.7,1.0,1.6,1.2,1.8,14.0,
115.0,Devin Vassell,25.0,SAS,SG,64.0,62.0,30.5,4.9,11.3,0.438,2.5,6.5,0.387,2.4,4.8,0.505,0.548,1.6,2.0,0.816,0.6,3.4,4.0,2.5,0.8,0.4,0.9,1.6,14.0,
116.0,Kennedy Chandler,23.0,UTA,PG,10.0,1.0,31.4,5.0,11.7,0.427,1.1,3.1,0.355,3.9,8.6,0.453,0.474,2.8,3.9,0.718,0.6,2.6,3.2,6.4,0.9,0.2,1.9,2.1,13.9,
117.0,Tre Jones,26.0,CHI,PG,62.0,38.0,27.0,5.2,9.4,0.553,0.6,2.0,0.311,4.6,7.4,0.618,0.586,2.8,3.4,0.829,0.6,2.5,3.1,5.5,1.2,0.2,1.5,1.4,13.8,
118.0,Aaron Nesmith,26.0,IND,SF,45.0,42.0,29.7,4.7,11.4,0.414,2.3,6.2,0.379,2.4,5.2,0.455,0.517,2.0,2.5,0.829,1.1,3.1,4.2,1.9,0.6,0.5,1.4,2.8,13.8,
119.0,De'Andre Hunter,28.0,2TM,SF,45.0,25.0,26.1,4.6,11.1,0.415,1.7,5.5,0.305,3.0,5.7,0.522,0.49,2.8,3.2,0.867,0.7,3.4,4.1,2.0,0.7,0.1,1.7,2.5,13.7,
119.0,De'Andre Hunter,28.0,CLE,SF,43.0,23.0,26.2,4.7,11.2,0.423,1.7,5.5,0.308,3.0,5.7,0.535,0.499,2.8,3.2,0.869,0.7,3.6,4.2,2.1,0.7,0.1,1.7,2.5,14.0,
119.0,De'Andre Hunter,28.0,SAC,SF,2.0,2.0,25.5,2.0,9.5,0.211,1.0,4.5,0.222,1.0,5.0,0.2,0.263,2.5,3.0,0.833,0.5,1.0,1.5,0.5,0.0,0.0,2.0,2.5,7.5,
120.0,John Collins,28.0,LAC,PF,66.0,54.0,27.4,5.3,9.6,0.555,1.3,3.2,0.413,4.0,6.4,0.626,0.624,1.7,2.3,0.772,1.6,3.7,5.3,1.0,0.9,0.8,1.3,2.7,13.7,
121.0,Jeremiah Fears,19.0,NOP,PG,80.0,47.0,25.3,5.2,11.9,0.434,1.2,3.6,0.337,3.9,8.2,0.477,0.486,2.2,2.8,0.792,0.7,2.9,3.6,3.4,1.2,0.4,2.2,1.8,13.7,
122.0,Ajay Mitchell,23.0,OKC,SG,56.0,16.0,25.9,5.1,10.4,0.485,1.1,3.1,0.349,4.0,7.3,0.543,0.537,2.5,2.9,0.875,0.7,2.7,3.4,3.6,1.3,0.3,1.4,2.1,13.7,
123.0,Bobby Portis,30.0,MIL,PF,67.0,9.0,24.2,5.5,11.2,0.488,2.0,4.4,0.456,3.4,6.8,0.509,0.578,0.7,1.0,0.706,1.3,5.1,6.4,1.6,0.6,0.2,1.0,1.6,13.7,
124.0,Jalen Suggs,24.0,ORL,PG,54.0,53.0,27.6,4.9,11.4,0.433,2.0,6.1,0.326,2.9,5.3,0.556,0.52,1.9,2.2,0.855,0.7,3.3,3.9,5.6,1.9,0.7,2.7,2.6,13.7,
125.0,Ace Bailey,19.0,UTA,SF,70.0,59.0,27.6,5.4,12.2,0.444,1.9,5.5,0.348,3.5,6.7,0.521,0.522,0.9,1.2,0.767,1.4,2.7,4.1,1.8,0.8,0.7,1.4,2.7,13.6,
126.0,Zach Edey,23.0,MEM,C,11.0,11.0,25.8,5.6,8.9,0.633,0.1,0.5,0.2,5.5,8.5,0.656,0.638,2.3,2.9,0.781,3.9,7.2,11.1,1.1,0.6,1.9,2.4,3.4,13.6,
127.0,Brandin Podziemski,22.0,GSW,SG,79.0,40.0,28.6,4.7,10.5,0.454,1.9,5.0,0.373,2.9,5.5,0.528,0.543,2.3,2.9,0.789,0.9,4.3,5.2,3.8,1.1,0.2,1.6,1.7,13.6,
128.0,Naz Reid,26.0,MIN,C,76.0,2.0,26.1,5.1,11.3,0.455,2.1,5.8,0.363,3.0,5.5,0.552,0.548,1.2,1.6,0.733,1.2,5.0,6.2,2.2,1.0,1.0,1.6,2.6,13.6,
129.0,Reed Sheppard,21.0,HOU,SG,79.0,20.0,26.4,5.0,11.5,0.432,2.8,7.0,0.396,2.2,4.5,0.489,0.553,0.9,1.1,0.81,0.4,2.6,2.9,3.4,1.5,0.7,1.5,2.1,13.6,
130.0,Cam Thomas,24.0,2TM,SG,42.0,8.0,21.0,4.5,11.0,0.41,1.2,4.0,0.31,3.3,7.0,0.468,0.466,3.3,4.0,0.811,0.3,1.4,1.7,2.6,0.2,0.1,1.8,1.0,13.5,
130.0,Cam Thomas,24.0,BRK,SG,24.0,8.0,24.3,5.1,12.8,0.399,1.6,4.9,0.325,3.5,8.0,0.445,0.461,3.8,4.5,0.843,0.4,1.4,1.8,3.1,0.2,0.1,2.0,1.3,15.6,
130.0,Cam Thomas,24.0,MIL,SG,18.0,0.0,16.6,3.7,8.5,0.431,0.8,2.8,0.275,2.9,5.7,0.51,0.477,2.6,3.4,0.754,0.1,1.4,1.6,1.9,0.3,0.1,1.4,0.7,10.7,
131.0,Tim Hardaway Jr.,33.0,DEN,SG,78.0,5.0,26.7,4.3,9.7,0.448,2.8,6.8,0.409,1.6,2.9,0.54,0.592,2.0,2.5,0.813,0.2,2.4,2.6,1.3,0.5,0.1,0.6,1.3,13.5,
132.0,Jordan Poole,26.0,NOP,PG,38.0,7.0,23.8,4.3,11.4,0.373,2.5,7.4,0.332,1.8,4.0,0.45,0.482,2.5,2.9,0.872,0.2,1.7,1.9,3.1,0.6,0.4,1.7,2.3,13.5,
133.0,Toumani Camara,25.0,POR,PF,79.0,79.0,33.2,4.8,10.8,0.442,2.7,7.2,0.371,2.1,3.6,0.585,0.566,1.2,1.7,0.708,1.6,3.6,5.2,2.4,1.1,0.4,1.8,2.9,13.4,
134.0,Cedric Coward,22.0,MEM,SG,61.0,46.0,25.8,4.8,10.3,0.468,1.5,4.4,0.336,3.4,6.0,0.565,0.539,2.2,2.6,0.845,1.3,4.5,5.9,2.8,0.6,0.4,1.7,2.0,13.4,
135.0,Quentin Grimes,25.0,PHI,SG,72.0,19.0,29.7,4.5,10.0,0.451,1.7,5.1,0.331,2.8,4.9,0.577,0.535,2.6,3.2,0.837,0.6,3.1,3.7,3.3,0.9,0.4,1.8,2.1,13.4,
136.0,Tobias Harris,33.0,DET,PF,60.0,60.0,27.9,4.9,10.6,0.464,1.3,3.6,0.349,3.7,7.0,0.523,0.523,2.2,2.5,0.873,0.8,4.3,5.1,2.6,0.9,0.4,1.0,1.7,13.2,
137.0,Kyle Kuzma,30.0,MIL,PF,68.0,43.0,26.3,4.9,10.1,0.491,1.2,3.5,0.345,3.7,6.6,0.568,0.55,2.0,2.7,0.724,0.8,3.8,4.6,2.6,0.7,0.4,1.7,2.0,13.1,
138.0,Jaylon Tyson,23.0,CLE,SG,64.0,40.0,27.0,5.0,10.0,0.496,2.0,4.5,0.455,2.9,5.5,0.53,0.598,1.2,1.6,0.743,1.8,3.3,5.1,2.2,0.8,0.4,1.5,2.5,13.1,
139.0,Keldon Johnson,26.0,SAS,SF,79.0,0.0,23.3,5.0,9.6,0.52,1.2,3.3,0.369,3.8,6.3,0.6,0.584,1.8,2.3,0.793,1.6,3.7,5.3,1.4,0.6,0.1,0.8,2.0,13.0,
140.0,Brandon Williams,26.0,DAL,PG,66.0,15.0,22.2,4.4,9.3,0.472,0.5,2.3,0.232,3.9,7.0,0.552,0.501,3.7,4.6,0.793,0.5,2.4,2.9,3.9,0.9,0.3,1.9,1.6,13.0,
141.0,Sam Merrill,29.0,CLE,SG,51.0,38.0,26.5,4.3,9.4,0.459,3.1,7.3,0.419,1.3,2.1,0.596,0.622,1.2,1.4,0.855,0.5,2.1,2.6,2.4,0.6,0.1,0.8,2.4,12.9,
142.0,Collin Gillespie,26.0,PHO,PG,78.0,57.0,28.6,4.4,10.6,0.419,2.9,7.3,0.406,1.5,3.3,0.447,0.558,0.9,1.1,0.871,1.1,3.0,4.0,4.7,1.3,0.2,1.6,1.6,12.7,
143.0,Max Strus,29.0,CLE,SF,9.0,3.0,25.1,4.3,9.0,0.481,3.3,7.4,0.448,1.0,1.6,0.643,0.667,0.7,0.9,0.75,0.9,5.1,6.0,2.2,0.3,0.0,0.8,3.1,12.7,
144.0,De'Anthony Melton,27.0,GSW,PG,46.0,22.0,23.1,4.5,11.0,0.409,1.5,5.1,0.296,3.0,6.0,0.505,0.477,2.0,2.5,0.817,0.8,2.4,3.2,2.6,1.6,0.4,1.9,1.9,12.6,
145.0,GG Jackson II,21.0,MEM,PF,55.0,28.0,21.4,4.6,9.3,0.496,1.2,3.5,0.332,3.5,5.8,0.595,0.558,2.0,2.7,0.742,0.9,3.4,4.3,1.5,0.6,0.8,1.5,1.4,12.5,
146.0,Malik Monk,27.0,SAC,SG,61.0,3.0,22.2,4.5,10.3,0.436,2.0,5.1,0.39,2.5,5.2,0.481,0.533,1.5,1.8,0.879,0.2,1.7,1.9,3.0,0.6,0.4,1.5,1.6,12.5,
147.0,Jaylen Wells,22.0,MEM,SG,69.0,69.0,26.4,4.4,10.1,0.431,1.9,5.3,0.353,2.5,4.8,0.517,0.524,1.9,2.5,0.784,0.9,2.3,3.2,1.6,0.9,0.1,1.1,2.1,12.5,
148.0,Noah Clowney,21.0,BRK,PF,66.0,60.0,27.0,3.8,9.6,0.396,2.0,5.9,0.329,1.8,3.6,0.506,0.498,2.7,3.4,0.804,0.8,3.3,4.1,1.6,0.8,0.7,1.5,2.5,12.3,
149.0,Deandre Ayton,27.0,LAL,C,69.0,69.0,27.1,5.5,8.2,0.669,0.0,0.0,,5.5,8.2,0.669,0.669,1.2,1.9,0.632,2.6,5.5,8.0,0.8,0.6,0.9,1.2,2.2,12.2,
150.0,Donte DiVincenzo,29.0,MIN,SG,79.0,79.0,30.8,4.2,10.3,0.404,3.0,7.9,0.378,1.2,2.4,0.492,0.55,0.9,1.3,0.758,0.8,3.3,4.2,3.9,1.3,0.4,1.5,2.4,12.2,
151.0,Tre Johnson,19.0,WAS,SG,60.0,42.0,24.1,4.5,10.8,0.419,1.9,5.4,0.358,2.6,5.4,0.479,0.508,1.3,1.5,0.874,0.5,2.4,2.8,2.0,0.6,0.3,1.6,2.0,12.2,
152.0,Maxime Raynaud,22.0,SAC,C,72.0,54.0,26.2,5.1,9.0,0.565,0.3,0.9,0.288,4.8,8.1,0.597,0.58,1.7,2.2,0.786,1.9,5.5,7.5,1.3,0.5,0.5,1.2,2.3,12.2,
153.0,Wendell Carter Jr.,26.0,ORL,C,75.0,75.0,29.5,4.3,8.3,0.516,1.0,3.0,0.324,3.3,5.3,0.623,0.574,2.6,3.2,0.8,2.1,5.3,7.4,2.0,0.8,0.6,1.3,3.5,12.1,
154.0,Max Christie,22.0,DAL,SG,74.0,65.0,29.3,4.1,9.4,0.439,2.3,5.8,0.399,1.8,3.6,0.502,0.561,1.6,1.8,0.902,0.2,3.1,3.3,2.0,0.6,0.3,1.3,1.3,12.1,
155.0,Donovan Clingan,21.0,POR,C,74.0,74.0,27.2,4.6,8.9,0.519,1.0,3.1,0.332,3.6,5.7,0.622,0.578,1.8,2.7,0.675,4.5,7.1,11.6,2.1,0.6,1.7,1.3,2.4,12.1,
156.0,Cameron Johnson,29.0,DEN,SF,53.0,53.0,30.5,4.2,8.7,0.475,2.0,4.8,0.429,2.1,4.0,0.531,0.592,1.8,2.1,0.839,0.8,3.0,3.8,2.5,0.7,0.4,0.9,2.3,12.1,
157.0,Moses Moody,23.0,GSW,SG,60.0,49.0,25.7,4.1,9.3,0.44,2.5,6.3,0.401,1.6,3.0,0.522,0.575,1.5,1.9,0.77,0.9,2.5,3.3,1.6,1.0,0.6,1.0,2.0,12.1,
158.0,Duncan Robinson,31.0,DET,SF,74.0,74.0,27.6,4.1,9.0,0.448,2.9,7.0,0.408,1.2,2.0,0.587,0.607,1.1,1.4,0.76,0.4,2.3,2.7,2.1,0.6,0.3,0.7,2.2,12.0,
159.0,Christian Braun,24.0,DEN,SG,43.0,43.0,31.9,4.5,8.8,0.515,1.0,3.3,0.305,3.5,5.5,0.639,0.571,1.8,2.3,0.79,1.4,3.4,4.9,2.8,0.7,0.3,1.0,2.4,11.9,
160.0,Josh Hart,30.0,NYK,SF,64.0,50.0,30.1,4.5,9.0,0.506,1.5,3.7,0.406,3.1,5.3,0.575,0.589,1.3,1.9,0.723,1.5,6.1,7.5,4.9,1.1,0.3,1.9,2.5,11.9,
161.0,Miles McBride,25.0,NYK,SG,39.0,14.0,26.6,4.2,9.8,0.422,2.7,6.7,0.412,1.4,3.2,0.444,0.561,0.9,1.1,0.814,0.6,1.9,2.5,2.6,0.8,0.2,0.8,1.8,11.9,
162.0,Myles Turner,29.0,MIL,C,70.0,70.0,26.9,4.0,9.1,0.438,2.1,5.4,0.385,1.9,3.7,0.516,0.553,1.9,2.5,0.744,1.1,4.3,5.3,1.4,0.7,1.6,1.2,2.6,11.9,
163.0,Dyson Daniels,22.0,ATL,SG,74.0,74.0,33.2,5.3,10.2,0.517,0.3,1.5,0.186,5.0,8.7,0.575,0.531,1.0,1.6,0.619,2.4,4.4,6.8,5.8,2.0,0.4,1.8,2.1,11.8,
164.0,Dylan Harper,19.0,SAS,SG,66.0,2.0,22.4,4.8,9.5,0.508,0.9,2.6,0.345,3.9,6.8,0.571,0.556,1.3,1.7,0.743,0.7,2.6,3.3,3.9,0.8,0.3,1.4,2.0,11.8,
165.0,Jonathan Kuminga,23.0,2TM,PF,34.0,14.0,22.8,4.2,9.0,0.463,1.0,2.7,0.359,3.2,6.3,0.507,0.516,2.4,3.4,0.719,1.4,4.2,5.6,2.3,0.6,0.3,1.9,1.5,11.7,
165.0,Jonathan Kuminga,23.0,GSW,PF,20.0,13.0,23.8,4.4,9.7,0.454,0.9,2.7,0.321,3.6,7.1,0.504,0.497,2.5,3.3,0.742,1.5,4.4,5.9,2.5,0.4,0.3,2.3,1.7,12.1,
165.0,Jonathan Kuminga,23.0,ATL,PF,14.0,1.0,21.4,3.9,8.1,0.478,1.1,2.8,0.41,2.7,5.3,0.514,0.549,2.4,3.4,0.688,1.3,4.0,5.3,2.1,0.9,0.4,1.4,1.4,11.2,
166.0,Nic Claxton,26.0,BRK,C,69.0,68.0,27.8,4.8,8.4,0.571,0.0,0.3,0.158,4.8,8.2,0.585,0.574,2.0,3.3,0.616,2.4,4.5,6.9,3.7,0.7,1.1,1.4,2.3,11.7,
167.0,Isaiah Collier,21.0,UTA,PG,59.0,19.0,25.7,4.3,8.7,0.495,0.5,1.7,0.27,3.9,7.0,0.549,0.521,2.6,3.5,0.722,0.4,2.2,2.5,7.2,1.1,0.3,2.5,2.3,11.7,
168.0,Klay Thompson,35.0,DAL,SF,68.0,8.0,21.9,4.1,10.6,0.393,2.9,7.6,0.382,1.2,2.9,0.42,0.531,0.5,0.7,0.766,0.3,1.8,2.1,1.4,0.5,0.3,0.9,1.0,11.7,
169.0,Mark Williams,24.0,PHO,C,59.0,54.0,23.7,4.7,7.4,0.642,0.0,0.0,1.0,4.7,7.4,0.641,0.643,2.2,2.9,0.772,3.1,4.9,8.0,1.0,0.9,0.9,1.1,2.2,11.7,
170.0,Bilal Coulibaly,21.0,WAS,SG,55.0,55.0,26.3,4.0,9.5,0.421,1.1,3.7,0.313,2.9,5.9,0.488,0.481,2.3,3.1,0.738,0.8,3.5,4.3,2.5,1.3,1.0,1.5,2.4,11.5,
171.0,Jarace Walker,22.0,IND,PF,74.0,39.0,25.6,4.0,9.5,0.42,1.7,4.6,0.372,2.3,4.9,0.465,0.511,1.8,2.4,0.756,0.6,4.5,5.1,2.5,0.8,0.3,1.8,1.6,11.5,
172.0,Kyle Filipowski,22.0,UTA,C,77.0,41.0,23.4,4.2,8.5,0.492,1.0,3.0,0.325,3.2,5.6,0.58,0.548,2.1,2.8,0.75,1.9,5.3,7.2,2.6,0.9,0.5,1.6,3.0,11.4,
173.0,Scotty Pippen Jr.,25.0,MEM,PG,10.0,6.0,21.2,4.3,9.6,0.448,1.0,3.2,0.313,3.3,6.4,0.516,0.5,1.8,2.3,0.783,0.8,1.4,2.2,4.7,1.9,0.4,2.7,3.1,11.4,
174.0,Julian Reese,22.0,WAS,PF,10.0,8.0,30.7,4.8,8.7,0.552,0.0,0.0,,4.8,8.7,0.552,0.552,1.8,3.3,0.545,4.3,7.0,11.3,2.0,1.3,0.5,2.7,3.5,11.4,
175.0,Cormac Ryan,27.0,MIL,SG,8.0,0.0,21.8,3.6,7.0,0.518,2.0,4.0,0.5,1.6,3.0,0.542,0.661,2.1,2.4,0.895,0.5,1.1,1.6,1.5,1.1,0.3,1.3,2.5,11.4,
176.0,Rui Hachimura,27.0,LAL,PF,65.0,38.0,28.3,4.5,8.7,0.513,1.7,3.8,0.436,2.8,4.8,0.575,0.61,0.7,1.0,0.698,0.6,2.7,3.3,0.8,0.5,0.3,0.6,1.6,11.3,
177.0,Pelle Larsson,24.0,MIA,SG,68.0,53.0,26.3,3.9,7.9,0.495,0.9,2.7,0.321,3.0,5.2,0.587,0.55,2.6,3.3,0.794,1.0,2.5,3.5,3.4,0.7,0.2,1.4,2.1,11.3,
178.0,Derik Queen,21.0,NOP,C,79.0,46.0,24.6,4.2,8.9,0.473,0.3,1.1,0.262,3.9,7.9,0.502,0.489,2.6,3.2,0.793,1.6,5.2,6.8,3.7,1.0,0.9,2.3,2.6,11.3,
179.0,Julian Champagnie,24.0,SAS,SF,79.0,65.0,27.7,3.7,8.5,0.437,2.4,6.4,0.384,1.3,2.1,0.596,0.582,1.4,1.7,0.841,0.9,4.9,5.8,1.5,0.8,0.4,0.9,1.6,11.2,
180.0,Sandro Mamukelashvili,26.0,TOR,C,77.0,13.0,21.9,4.1,7.9,0.522,1.4,3.7,0.387,2.7,4.2,0.639,0.612,1.5,2.0,0.75,1.4,3.6,4.9,1.9,0.8,0.5,0.8,1.9,11.2,
181.0,Cam Spencer,25.0,MEM,SG,72.0,20.0,23.8,3.7,7.7,0.473,2.0,4.5,0.449,1.6,3.2,0.506,0.604,1.8,1.9,0.94,0.6,2.0,2.5,5.6,0.7,0.2,1.3,1.4,11.1,
