Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
295.0,Isaiah Jackson,24.0,LAC,C,17.0,0.0,270.0,7.3,9.6,0.764,0.0,0.3,0.0,7.3,9.3,0.786,0.764,2.3,4.1,0.548,3.6,6.9,10.5,2.8,1.3,2.7,2.0,5.2,16.9,
296.0,Clint Capela,31.0,HOU,C,74.0,2.0,903.0,4.3,8.6,0.505,0.0,0.0,,4.3,8.6,0.505,0.505,1.6,2.8,0.577,6.1,7.1,13.2,2.0,1.4,2.4,1.6,2.8,10.3,
297.0,Josh Green,25.0,CHO,SG,57.0,0.0,898.0,3.3,7.2,0.458,2.3,5.5,0.419,1.0,1.7,0.581,0.617,1.0,1.1,0.893,1.8,2.2,4.0,1.9,1.4,0.2,1.4,2.6,9.9,
298.0,Ben Saraf,19.0,BRK,SG,43.0,10.0,890.0,4.6,11.9,0.389,0.8,3.6,0.213,3.8,8.3,0.466,0.422,2.8,3.4,0.833,0.7,2.9,3.6,5.7,1.5,0.3,3.8,3.0,12.8,
299.0,Dylan Cardwell,24.0,SAC,C,43.0,1.0,886.0,4.1,7.0,0.593,0.1,0.1,0.667,4.1,6.9,0.592,0.599,1.1,2.1,0.51,5.8,7.4,13.2,2.5,1.2,2.7,1.5,6.3,9.4,
300.0,Jaden Hardy,23.0,2TM,SG,56.0,4.0,882.0,7.3,17.3,0.426,4.2,10.5,0.395,3.2,6.7,0.473,0.546,2.2,3.0,0.753,0.6,2.9,3.5,2.2,0.7,0.2,2.5,3.4,21.1,
300.0,Jaden Hardy,23.0,DAL,SG,34.0,4.0,428.0,6.6,16.3,0.402,3.9,10.4,0.371,2.7,5.9,0.457,0.521,2.6,3.4,0.775,0.9,3.0,4.0,2.4,0.8,0.2,2.3,3.3,19.6,
300.0,Jaden Hardy,23.0,WAS,SG,22.0,0.0,454.0,8.1,18.2,0.445,4.4,10.6,0.418,3.6,7.5,0.484,0.568,1.9,2.6,0.727,0.3,2.7,3.0,2.1,0.6,0.3,2.8,3.6,22.5,
301.0,Cam Thomas,24.0,2TM,SG,42.0,8.0,881.0,7.7,18.8,0.41,2.1,6.9,0.31,5.6,12.0,0.468,0.466,5.6,6.9,0.811,0.4,2.5,2.9,4.4,0.4,0.2,3.0,1.8,23.2,
301.0,Cam Thomas,24.0,BRK,SG,24.0,8.0,582.0,7.6,19.1,0.399,2.4,7.2,0.325,5.3,11.8,0.445,0.461,5.6,6.7,0.843,0.6,2.1,2.7,4.6,0.2,0.1,3.0,1.9,23.2,
301.0,Cam Thomas,24.0,MIL,SG,18.0,0.0,299.0,7.9,18.4,0.431,1.7,6.1,0.275,6.3,12.3,0.51,0.477,5.5,7.3,0.754,0.2,3.1,3.4,4.1,0.6,0.2,3.1,1.4,23.1,
302.0,Dwight Powell,34.0,DAL,C,62.0,11.0,880.0,2.5,4.0,0.639,0.0,0.2,0.2,2.5,3.8,0.663,0.644,3.2,4.6,0.696,3.8,6.2,10.0,2.7,1.4,0.9,1.7,5.3,8.3,
303.0,Bryce McGowens,23.0,NOP,SG,42.0,13.0,880.0,4.7,9.7,0.481,1.6,3.8,0.409,3.1,5.9,0.528,0.561,3.0,3.9,0.779,0.5,3.1,3.6,2.5,1.1,0.4,0.7,3.6,13.9,
304.0,Paul Reed,26.0,DET,C,64.0,10.0,879.0,8.1,13.4,0.604,0.5,1.6,0.325,7.6,11.8,0.642,0.623,2.8,4.3,0.651,5.2,6.6,11.8,3.2,2.2,2.3,2.4,4.9,19.6,
305.0,Gabe Vincent,29.0,2TM,PG,53.0,7.0,879.0,3.1,8.8,0.352,2.4,7.1,0.341,0.7,1.8,0.395,0.488,0.8,0.9,0.87,0.7,1.5,2.2,3.1,1.1,0.1,1.1,3.2,9.5,
305.0,Gabe Vincent,29.0,LAL,PG,29.0,7.0,559.0,2.9,8.4,0.346,2.4,6.6,0.369,0.5,1.7,0.259,0.492,0.6,0.7,0.909,0.5,1.3,1.7,2.4,0.9,0.1,0.8,3.4,8.9,
305.0,Gabe Vincent,29.0,ATL,PG,24.0,0.0,320.0,3.5,9.7,0.36,2.4,7.9,0.3,1.1,1.8,0.625,0.483,1.1,1.4,0.833,1.1,1.9,3.0,4.4,1.5,0.2,1.7,2.9,10.5,
306.0,Micah Potter,27.0,IND,C,46.0,6.0,874.0,6.0,11.5,0.518,2.8,6.5,0.43,3.2,5.0,0.631,0.639,3.5,4.2,0.842,2.3,6.8,9.1,2.8,0.8,0.6,1.8,3.3,18.2,
307.0,Micah Peavy,24.0,NOP,SG,60.0,3.0,872.0,4.1,10.9,0.38,1.1,4.3,0.25,3.1,6.6,0.465,0.43,0.6,0.9,0.714,1.8,2.9,4.7,2.4,1.7,0.3,0.8,3.7,9.9,
308.0,Quenton Jackson,27.0,IND,PG,48.0,18.0,868.0,6.1,13.0,0.47,1.7,4.7,0.36,4.4,8.3,0.533,0.535,3.8,4.7,0.814,1.2,3.6,4.7,5.5,1.2,0.2,2.5,3.4,17.7,
309.0,Jaylen Clark,24.0,MIN,SG,67.0,0.0,857.0,4.0,9.2,0.438,1.3,3.9,0.33,2.7,5.3,0.52,0.509,1.8,2.8,0.657,2.2,2.7,4.9,1.7,2.0,0.3,0.9,3.6,11.2,
310.0,Trendon Watford,25.0,PHI,PF,52.0,7.0,857.0,5.8,11.2,0.513,0.4,2.1,0.2,5.3,9.1,0.585,0.532,2.5,3.2,0.779,1.6,5.8,7.4,5.5,0.7,0.9,2.6,4.4,14.5,
311.0,Caleb Martin,30.0,DAL,SF,58.0,12.0,856.0,3.6,7.9,0.45,0.8,2.4,0.351,2.7,5.6,0.492,0.503,1.6,2.6,0.607,1.2,4.8,6.0,3.4,1.7,0.6,1.7,3.6,9.5,
312.0,Jevon Carter,30.0,2TM,PG,52.0,1.0,853.0,5.1,12.8,0.401,3.2,8.9,0.363,1.9,3.9,0.489,0.528,0.6,0.8,0.789,0.6,3.1,3.7,3.7,1.6,0.4,1.5,2.4,14.2,
312.0,Jevon Carter,30.0,CHI,PG,23.0,0.0,254.0,5.8,14.6,0.398,4.5,11.1,0.41,1.3,3.5,0.36,0.553,1.4,1.4,1.0,0.7,3.0,3.7,2.7,1.8,0.3,1.6,2.7,17.6,
312.0,Jevon Carter,30.0,ORL,PG,29.0,1.0,599.0,4.9,12.1,0.403,2.7,8.1,0.336,2.2,4.0,0.537,0.515,0.3,0.5,0.556,0.5,3.1,3.7,4.1,1.6,0.5,1.4,2.3,12.7,
313.0,Kyle Anderson,32.0,3TM,SF,43.0,5.0,853.0,4.5,8.5,0.53,0.2,0.5,0.364,4.3,8.1,0.539,0.54,2.0,2.9,0.706,1.8,4.6,6.3,5.3,1.9,1.1,1.6,4.1,11.2,
313.0,Kyle Anderson,32.0,UTA,SF,20.0,0.0,401.0,5.1,9.8,0.523,0.3,0.4,0.6,4.8,9.3,0.519,0.537,2.2,3.4,0.658,1.7,4.2,5.9,5.5,2.1,0.9,1.5,4.1,12.7,
313.0,Kyle Anderson,32.0,MEM,SF,4.0,3.0,89.0,6.1,7.7,0.789,0.4,0.4,1.0,5.7,7.3,0.778,0.816,2.4,3.2,0.75,1.2,4.4,5.7,1.2,2.4,1.6,2.8,4.9,15.0,
313.0,Kyle Anderson,32.0,MIN,SF,19.0,2.0,363.0,3.5,7.3,0.473,0.0,0.5,0.0,3.5,6.8,0.507,0.473,1.7,2.2,0.773,2.0,5.0,6.9,6.1,1.6,1.2,1.5,3.8,8.6,
314.0,Jonas Valančiūnas,33.0,DEN,C,64.0,6.0,852.0,9.3,15.8,0.586,0.3,1.0,0.333,8.9,14.8,0.603,0.596,4.4,5.7,0.772,4.2,9.2,13.4,3.1,0.6,1.5,3.0,5.5,23.3,
315.0,Josh Minott,23.0,2TM,PF,49.0,11.0,834.0,5.4,10.9,0.5,2.8,6.6,0.418,2.7,4.3,0.626,0.627,2.1,2.6,0.787,2.1,4.7,6.8,2.0,1.9,1.0,1.9,3.2,15.7,
315.0,Josh Minott,23.0,BOS,PF,33.0,10.0,526.0,4.7,9.3,0.507,2.3,5.3,0.442,2.4,4.0,0.593,0.632,1.4,1.8,0.769,2.7,5.3,8.1,2.3,1.6,0.8,1.4,3.5,13.1,
315.0,Josh Minott,23.0,BRK,SF,16.0,1.0,308.0,6.7,13.6,0.491,3.5,8.9,0.395,3.2,4.7,0.675,0.621,3.3,4.1,0.8,0.9,3.7,4.7,1.5,2.3,1.4,2.7,2.6,20.1,
316.0,Jalen Wilson,25.0,BRK,PF,53.0,2.0,833.0,4.6,11.6,0.398,2.3,6.6,0.355,2.3,5.1,0.453,0.498,2.9,3.9,0.733,0.6,4.0,4.6,2.0,0.9,0.1,1.6,3.5,14.4,
317.0,Jonathan Kuminga,23.0,2TM,PF,36.0,14.0,830.0,6.8,14.7,0.463,1.5,4.6,0.333,5.3,10.1,0.521,0.515,3.9,5.3,0.724,2.1,6.6,8.8,3.6,1.0,0.5,2.9,2.4,19.0,
317.0,Jonathan Kuminga,23.0,GSW,PF,20.0,13.0,476.0,6.7,14.7,0.454,1.3,4.0,0.321,5.4,10.7,0.504,0.497,3.7,5.0,0.742,2.2,6.7,8.8,3.8,0.6,0.5,3.5,2.5,18.3,
317.0,Jonathan Kuminga,23.0,ATL,PF,16.0,1.0,354.0,7.0,14.7,0.476,1.8,5.3,0.346,5.2,9.5,0.548,0.538,4.1,5.8,0.702,2.0,6.6,8.6,3.4,1.4,0.5,2.1,2.2,19.9,
318.0,Jalen Green,23.0,PHO,SG,32.0,27.0,828.0,9.4,22.3,0.422,3.1,9.9,0.313,6.3,12.4,0.509,0.491,2.8,3.8,0.747,0.7,4.3,5.0,4.0,1.5,0.3,3.1,1.8,24.7,
319.0,Julian Strawther,23.0,DEN,SG,56.0,13.0,826.0,6.1,13.1,0.467,2.4,6.2,0.38,3.7,6.9,0.544,0.557,2.4,2.9,0.818,0.5,4.2,4.7,2.5,1.0,0.3,1.4,3.1,16.9,
320.0,Kenrich Williams,31.0,OKC,PF,55.0,2.0,822.0,5.9,12.4,0.475,2.1,5.4,0.39,3.8,7.1,0.54,0.56,1.4,2.2,0.64,2.5,5.3,7.8,3.1,1.4,0.2,1.8,2.5,15.3,
321.0,Daeqwon Plowden,27.0,SAC,SG,31.0,6.0,822.0,5.2,12.0,0.431,2.7,8.0,0.335,2.5,4.0,0.62,0.542,1.7,2.0,0.848,1.4,2.8,4.2,1.7,1.0,0.2,1.0,3.2,14.7,
322.0,Vince Williams Jr.,25.0,2TM,SG,40.0,12.0,820.0,4.5,12.8,0.353,2.4,7.8,0.311,2.1,5.0,0.417,0.447,1.7,2.2,0.78,1.7,5.1,6.8,7.3,1.3,0.7,3.1,3.5,13.2,
322.0,Vince Williams Jr.,25.0,MEM,PG,34.0,12.0,736.0,4.5,12.9,0.352,2.4,7.8,0.308,2.2,5.1,0.419,0.445,1.8,2.3,0.804,1.7,5.0,6.7,7.3,1.3,0.7,3.1,3.5,13.3,
322.0,Vince Williams Jr.,25.0,UTA,SG,6.0,0.0,84.0,4.3,12.0,0.357,2.6,7.7,0.333,1.7,4.3,0.4,0.464,0.9,1.7,0.5,2.1,6.0,8.1,6.9,0.9,0.9,3.0,3.9,12.0,
323.0,Nikola Jović,22.0,MIA,PF,47.0,1.0,808.0,5.1,14.0,0.366,2.0,7.4,0.269,3.1,6.5,0.476,0.438,3.1,4.5,0.683,1.1,5.7,6.8,4.5,1.2,0.8,2.9,2.9,15.3,
324.0,Javon Small,23.0,MEM,PG,40.0,12.0,804.0,5.7,12.0,0.472,2.6,5.9,0.439,3.1,6.1,0.504,0.58,3.0,3.6,0.825,1.6,4.0,5.6,6.7,1.4,0.4,2.4,2.9,16.9,
325.0,Buddy Hield,33.0,2TM,SG,50.0,3.0,798.0,5.9,13.9,0.424,3.0,9.1,0.333,2.9,4.9,0.593,0.532,1.4,1.7,0.811,1.2,3.9,5.1,3.1,1.7,0.4,2.1,2.6,16.2,
325.0,Buddy Hield,33.0,GSW,SG,44.0,3.0,768.0,6.1,14.1,0.433,3.1,9.1,0.344,3.0,4.9,0.6,0.545,1.3,1.6,0.794,1.2,3.8,5.1,3.1,1.7,0.4,2.0,2.6,16.6,
325.0,Buddy Hield,33.0,ATL,SG,6.0,0.0,30.0,1.2,10.8,0.111,0.0,7.2,0.0,1.2,3.6,0.333,0.111,3.6,3.6,1.0,1.2,4.8,6.0,2.4,1.2,0.0,6.0,1.2,6.0,
326.0,Keegan Murray,25.0,SAC,PF,23.0,22.0,793.0,5.7,13.6,0.42,1.4,5.1,0.277,4.3,8.5,0.505,0.472,1.7,2.2,0.776,1.5,4.5,6.0,1.7,1.1,1.6,1.2,1.9,14.6,
327.0,Carter Bryant,20.0,SAS,PF,70.0,0.0,788.0,4.7,11.5,0.405,2.3,6.8,0.345,2.3,4.8,0.49,0.506,1.4,1.9,0.732,1.6,6.3,7.9,1.9,0.7,0.9,1.5,4.1,13.0,
328.0,Jalen Pickett,26.0,DEN,SG,49.0,18.0,777.0,4.4,10.1,0.429,2.2,5.7,0.393,2.1,4.5,0.474,0.539,0.6,0.7,0.867,0.8,4.3,5.1,5.1,0.6,0.2,1.5,1.9,11.5,
329.0,Tyrese Martin,26.0,2TM,SG,45.0,6.0,775.0,5.1,12.9,0.394,2.5,7.7,0.321,2.6,5.2,0.5,0.489,0.9,1.3,0.679,1.6,3.8,5.4,3.6,1.2,0.3,1.9,1.5,13.5,
329.0,Tyrese Martin,26.0,BRK,SG,37.0,6.0,696.0,5.2,13.2,0.392,2.6,7.9,0.336,2.5,5.3,0.476,0.492,1.0,1.3,0.731,1.7,3.8,5.5,3.6,1.1,0.2,1.7,1.6,14.0,
329.0,Tyrese Martin,26.0,PHI,SG,8.0,0.0,79.0,4.1,10.0,0.409,0.9,5.9,0.154,3.2,4.1,0.778,0.455,0.0,0.9,0.0,0.9,3.6,4.6,4.1,1.4,0.9,3.2,1.4,9.1,
330.0,Aaron Holiday,29.0,HOU,PG,56.0,1.0,761.0,4.9,11.7,0.415,3.1,7.9,0.392,1.8,3.9,0.463,0.546,1.6,1.8,0.872,0.6,2.0,2.6,2.7,1.2,0.2,1.8,3.4,14.4,
331.0,Noah Penda,21.0,ORL,SF,59.0,2.0,757.0,3.9,9.7,0.404,1.4,4.4,0.323,2.5,5.2,0.473,0.478,1.6,2.3,0.688,3.2,5.7,8.9,3.3,1.4,0.9,2.0,3.3,10.8,
332.0,Jabari Walker,23.0,PHI,PF,63.0,6.0,754.0,4.5,10.1,0.45,1.5,4.5,0.33,3.1,5.6,0.547,0.524,2.3,3.1,0.75,3.4,5.7,9.1,1.6,1.1,0.6,1.3,4.8,12.8,
333.0,Kristaps Porziņģis,30.0,2TM,C,31.0,22.0,745.0,8.2,18.4,0.447,2.6,7.5,0.346,5.6,10.8,0.518,0.518,6.1,7.3,0.836,1.8,5.8,7.7,3.9,0.9,1.8,2.0,4.3,25.2,
333.0,Kristaps Porziņģis,30.0,ATL,C,17.0,12.0,413.0,8.4,18.3,0.457,2.7,7.5,0.36,5.7,10.8,0.524,0.531,5.9,7.1,0.84,1.8,5.8,7.6,4.0,0.8,1.9,1.4,4.7,25.4,
333.0,Kristaps Porziņģis,30.0,GSW,C,14.0,10.0,332.0,8.0,18.4,0.435,2.5,7.6,0.329,5.5,10.8,0.51,0.503,6.4,7.7,0.831,1.8,6.0,7.8,3.7,1.0,1.7,2.7,3.7,24.9,
334.0,Pete Nance,25.0,MIL,PF,47.0,6.0,737.0,4.9,9.5,0.515,2.4,5.8,0.42,2.4,3.7,0.667,0.644,0.2,0.5,0.364,1.3,4.8,6.1,2.3,0.7,0.7,1.3,3.0,12.4,
335.0,Thomas Bryant,28.0,CLE,C,60.0,1.0,732.0,6.6,13.1,0.506,2.3,6.4,0.359,4.3,6.7,0.647,0.594,2.6,3.2,0.803,2.9,7.2,10.1,1.6,0.9,1.3,1.4,3.7,18.2,
336.0,Steven Adams,32.0,HOU,C,32.0,11.0,730.0,3.5,6.9,0.504,0.0,0.0,,3.5,6.9,0.504,0.504,2.3,4.0,0.58,7.2,6.5,13.6,2.4,1.1,1.0,1.7,2.7,9.2,
337.0,Lonzo Ball,28.0,CLE,PG,35.0,3.0,728.0,2.6,8.7,0.301,2.0,7.3,0.272,0.6,1.4,0.448,0.415,0.7,1.0,0.667,1.3,5.6,6.9,6.7,2.2,0.4,2.6,2.3,7.9,
338.0,Tyler Kolek,24.0,NYK,PG,62.0,1.0,727.0,5.3,12.3,0.435,2.2,5.6,0.386,3.2,6.6,0.478,0.524,0.7,1.0,0.7,0.8,4.1,4.9,8.4,1.1,0.2,2.7,3.2,13.6,
339.0,Scoot Henderson,21.0,POR,PG,29.0,9.0,721.0,6.8,16.5,0.415,2.7,7.7,0.355,4.1,8.7,0.469,0.498,4.1,4.9,0.838,0.9,3.0,3.9,5.4,1.2,0.4,3.5,4.1,20.6,
340.0,Nick Richards,28.0,2TM,C,48.0,6.0,701.0,5.3,10.3,0.512,0.3,0.9,0.278,5.0,9.4,0.536,0.525,3.3,5.2,0.644,4.0,8.5,12.5,0.8,0.5,1.6,3.0,4.5,14.2,
340.0,Nick Richards,28.0,PHO,C,28.0,2.0,254.0,5.0,10.1,0.493,0.0,0.0,,5.0,10.1,0.493,0.493,2.7,4.0,0.679,5.0,7.9,12.9,1.1,0.6,2.0,3.5,5.5,12.6,
340.0,Nick Richards,28.0,CHI,C,20.0,4.0,447.0,5.5,10.5,0.523,0.4,1.4,0.278,5.1,9.0,0.563,0.542,3.7,5.9,0.63,3.4,8.9,12.2,0.6,0.5,1.4,2.7,3.9,15.1,
341.0,Jett Howard,22.0,ORL,SF,55.0,0.0,695.0,5.4,13.0,0.418,2.8,7.5,0.372,2.6,5.5,0.481,0.526,1.9,2.0,0.949,1.2,3.3,4.5,2.3,0.5,0.6,0.8,3.4,15.6,
342.0,Grant Williams,27.0,CHO,PF,35.0,3.0,691.0,3.9,9.3,0.419,2.6,6.8,0.382,1.3,2.5,0.521,0.559,2.3,2.8,0.815,2.3,4.8,7.1,2.8,0.9,0.9,1.6,2.9,12.7,
343.0,Leonard Miller,22.0,2TM,SF,45.0,11.0,684.0,7.2,13.2,0.548,1.6,5.0,0.326,5.6,8.2,0.684,0.61,2.1,2.7,0.75,2.7,6.4,9.2,2.0,0.9,0.7,1.7,3.3,18.1,
343.0,Leonard Miller,22.0,MIN,SF,19.0,0.0,95.0,6.8,12.5,0.545,0.4,4.5,0.083,6.4,8.0,0.81,0.561,2.7,4.2,0.636,2.7,6.8,9.5,1.9,1.5,0.0,3.4,4.5,16.7,
343.0,Leonard Miller,22.0,CHI,SF,26.0,11.0,589.0,7.3,13.3,0.548,1.8,5.1,0.361,5.4,8.2,0.664,0.618,2.0,2.5,0.78,2.8,6.4,9.1,2.0,0.8,0.9,1.5,3.1,18.3,
344.0,Sharife Cooper,24.0,WAS,PG,40.0,1.0,672.0,6.4,12.6,0.504,1.4,3.9,0.375,4.9,8.8,0.561,0.561,2.6,3.1,0.828,0.9,3.6,4.5,6.3,0.9,0.3,3.1,3.2,16.8,
345.0,Tristan Vukcevic,22.0,WAS,C,49.0,12.0,671.0,8.2,17.0,0.479,2.7,7.7,0.347,5.5,9.3,0.59,0.558,4.7,6.0,0.784,1.7,6.2,7.9,3.0,1.2,1.8,3.3,4.4,23.7,
346.0,Jaden Ivey,23.0,2TM,SG,37.0,5.0,670.0,6.1,13.8,0.445,2.7,7.2,0.373,3.4,6.6,0.525,0.543,2.0,2.5,0.809,1.3,3.6,4.9,3.7,1.2,0.8,2.2,2.8,17.0,
346.0,Jaden Ivey,23.0,DET,SG,33.0,2.0,555.0,6.4,14.3,0.45,2.7,7.3,0.372,3.7,6.9,0.533,0.545,1.9,2.5,0.789,1.2,3.4,4.7,3.4,1.0,0.8,2.3,2.9,17.5,
346.0,Jaden Ivey,23.0,CHI,SG,4.0,3.0,115.0,4.7,11.3,0.417,2.5,6.6,0.381,2.2,4.7,0.467,0.528,2.5,2.8,0.889,1.6,4.4,5.9,5.0,2.5,0.6,1.9,2.8,14.4,
347.0,Devin Carter,23.0,SAC,PG,37.0,11.0,666.0,6.4,15.0,0.424,1.6,6.0,0.27,4.8,9.0,0.527,0.478,3.5,4.8,0.73,1.7,4.7,6.4,5.0,1.7,0.4,2.8,2.6,17.9,
348.0,Tre Mann,24.0,CHO,PG,52.0,1.0,664.0,5.9,16.4,0.361,2.7,8.4,0.323,3.2,8.0,0.401,0.444,1.2,1.5,0.852,1.1,3.9,5.0,4.7,1.4,0.3,2.9,3.7,15.8,
349.0,Gary Harris,31.0,MIL,SG,48.0,2.0,661.0,2.5,5.7,0.442,1.5,3.7,0.412,1.0,2.0,0.5,0.577,0.4,0.5,0.889,0.9,2.5,3.3,2.8,1.5,0.5,1.0,2.9,7.0,
350.0,Jordan Hawkins,23.0,NOP,SG,50.0,0.0,659.0,4.9,13.1,0.377,2.5,7.2,0.351,2.4,5.9,0.407,0.473,1.0,1.3,0.826,1.0,3.5,4.5,2.1,0.7,0.5,1.9,1.5,13.4,
351.0,Johnny Furphy,21.0,IND,SG,35.0,21.0,643.0,3.9,8.3,0.47,1.3,4.0,0.324,2.6,4.4,0.603,0.547,1.0,2.0,0.486,1.8,6.8,8.6,2.3,1.1,0.4,1.6,3.6,10.1,
352.0,Rasheer Fleming,21.0,PHO,PF,54.0,0.0,635.0,4.6,11.5,0.401,2.3,7.0,0.333,2.3,4.5,0.506,0.502,1.1,1.9,0.559,3.2,3.5,6.7,0.8,1.1,1.1,1.5,3.5,12.6,
353.0,Jahmai Mashack,23.0,MEM,SG,30.0,6.0,635.0,4.1,10.4,0.399,1.0,3.7,0.258,3.2,6.6,0.479,0.445,1.0,1.9,0.529,1.3,3.2,4.5,3.3,2.1,0.7,2.6,3.5,10.3,
354.0,Anthony Davis,32.0,DAL,PF,20.0,20.0,626.0,9.7,19.2,0.506,0.6,2.1,0.27,9.1,17.1,0.535,0.521,3.4,4.7,0.728,3.6,9.1,12.7,3.2,1.3,1.9,2.4,2.4,23.4,
355.0,Ethan Thompson,26.0,IND,SG,31.0,12.0,615.0,4.0,10.7,0.379,2.0,6.3,0.324,2.0,4.3,0.459,0.475,1.9,2.4,0.78,0.9,3.0,3.9,3.0,1.1,0.5,1.3,3.9,12.0,
356.0,Kevin Love,37.0,UTA,PF,37.0,5.0,613.0,4.6,11.7,0.397,3.1,8.3,0.373,1.5,3.3,0.456,0.53,2.2,2.6,0.841,3.2,9.4,12.6,3.9,0.8,0.5,1.8,3.2,14.6,
357.0,Zeke Nnaji,25.0,DEN,PF,51.0,3.0,606.0,4.0,8.6,0.469,0.8,3.1,0.269,3.2,5.5,0.581,0.517,2.0,2.6,0.773,2.0,6.0,8.0,1.6,1.0,1.4,1.6,4.0,10.9,
358.0,Jamaree Bouyea,26.0,PHO,PG,45.0,0.0,604.0,5.7,12.7,0.451,1.2,4.2,0.286,4.5,8.5,0.531,0.498,1.4,2.0,0.727,1.1,3.5,4.6,4.4,1.7,0.8,1.5,2.2,14.1,
359.0,Mohamed Diawara,20.0,NYK,SF,68.0,6.0,600.0,5.3,12.2,0.431,2.9,7.5,0.384,2.4,4.7,0.506,0.549,1.0,1.4,0.739,0.9,4.5,5.4,2.8,1.0,0.4,1.7,2.9,14.5,
360.0,Dorian Finney-Smith,32.0,HOU,PF,36.0,1.0,599.0,2.5,7.5,0.331,1.6,5.7,0.274,0.9,1.7,0.517,0.435,0.4,0.4,0.857,2.0,3.5,5.5,2.1,0.9,0.4,1.3,3.6,6.9,
361.0,Kam Jones,23.0,IND,SG,36.0,7.0,596.0,3.9,9.8,0.401,1.2,4.3,0.282,2.7,5.5,0.495,0.463,0.2,0.5,0.5,0.8,2.7,3.6,6.9,1.1,0.0,2.1,2.4,9.3,
362.0,Jase Richardson,20.0,ORL,SG,54.0,0.0,587.0,5.5,11.5,0.473,1.7,4.8,0.354,3.7,6.7,0.56,0.548,2.0,2.8,0.717,1.3,2.6,3.9,3.6,1.2,0.1,1.5,3.3,14.7,
363.0,Taurean Prince,31.0,MIL,SF,25.0,6.0,579.0,5.0,11.0,0.458,3.6,8.1,0.446,1.4,2.9,0.489,0.621,0.3,0.3,1.0,0.2,4.5,4.7,2.7,0.9,0.4,1.8,2.9,14.0,
364.0,Tidjane Salaün,20.0,CHO,PF,36.0,0.0,571.0,5.0,10.0,0.506,2.3,5.2,0.434,2.8,4.7,0.587,0.62,1.6,2.5,0.65,1.6,7.8,9.4,1.7,1.0,0.4,1.6,3.4,14.0,
365.0,Ja Morant,26.0,MEM,PG,20.0,20.0,569.0,8.4,20.4,0.41,1.3,5.4,0.235,7.1,15.0,0.473,0.441,6.6,7.4,0.897,0.5,3.6,4.1,10.2,1.3,0.4,4.5,2.5,24.6,
366.0,Domantas Sabonis,29.0,SAC,C,19.0,15.0,564.0,7.7,14.1,0.543,0.3,1.7,0.185,7.3,12.4,0.593,0.554,3.6,4.9,0.727,4.1,9.7,13.8,5.0,1.1,0.3,3.3,4.2,19.2,
367.0,Drew Eubanks,28.0,SAC,C,42.0,11.0,552.0,6.1,10.2,0.596,0.1,0.5,0.143,6.0,9.7,0.617,0.599,2.1,3.7,0.561,2.5,5.7,8.3,1.2,1.0,1.7,2.0,3.7,14.3,
368.0,Dalen Terry,23.0,2TM,SG,47.0,0.0,546.0,4.4,10.2,0.435,1.6,4.4,0.364,2.8,5.8,0.489,0.513,1.1,1.9,0.552,1.6,3.9,5.5,4.4,1.9,1.0,1.7,3.2,11.5,
368.0,Dalen Terry,23.0,CHI,SG,34.0,0.0,377.0,4.3,9.7,0.441,1.8,4.4,0.413,2.5,5.3,0.464,0.534,0.9,1.6,0.529,1.8,4.3,6.1,4.1,2.1,1.1,2.0,3.2,11.3,
368.0,Dalen Terry,23.0,PHI,SG,13.0,0.0,169.0,4.7,11.1,0.423,1.1,4.3,0.25,3.6,6.8,0.531,0.471,1.5,2.6,0.583,1.3,3.0,4.3,4.9,1.5,0.9,1.1,3.4,11.9,
369.0,Elijah Harkless,25.0,UTA,SG,26.0,9.0,545.0,3.6,10.6,0.335,1.4,5.8,0.239,2.2,4.8,0.452,0.401,3.2,4.2,0.766,0.7,2.8,3.5,5.0,2.0,0.4,1.7,3.4,11.8,
370.0,Dalton Knecht,24.0,LAL,SF,53.0,1.0,541.0,5.4,12.1,0.445,2.2,7.0,0.314,3.2,5.1,0.623,0.536,1.1,1.5,0.727,0.9,3.9,4.9,1.1,0.7,0.7,1.5,2.8,14.0,
371.0,Cole Anthony,25.0,MIL,PG,35.0,0.0,527.0,6.7,15.8,0.424,1.5,4.9,0.306,5.2,10.9,0.478,0.472,1.1,1.8,0.615,1.1,4.9,5.9,8.3,1.4,0.8,4.4,5.0,16.0,
372.0,Jayson Tatum,27.0,BOS,PF,16.0,16.0,522.0,8.1,19.8,0.411,3.2,9.9,0.329,4.9,9.9,0.493,0.493,4.5,5.4,0.823,0.6,10.5,11.0,5.9,1.5,0.2,2.7,1.8,24.0,
373.0,Jonathan Isaac,28.0,ORL,PF,52.0,0.0,521.0,3.2,7.5,0.422,0.5,2.6,0.184,2.7,4.9,0.549,0.454,2.4,4.0,0.603,3.0,6.1,9.1,1.5,1.4,2.1,1.2,2.8,9.3,
374.0,Jamison Battle,24.0,TOR,SF,60.0,2.0,512.0,5.1,10.1,0.51,2.5,5.9,0.417,2.7,4.1,0.644,0.633,0.6,1.0,0.643,1.4,4.9,6.3,1.7,0.5,0.2,1.3,3.0,13.4,
